"No.","Time","Source","Destination","Protocol","Length","Leftover Capture Data","Leftover Capture Data","Info"
"7129","499.741225","1.2.1","host","USB","72","0000080000000000","0000080000000000","URB_INTERRUPT in"
"7131","499.861230","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7133","499.877169","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"7135","499.989225","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7137","500.325229","1.2.1","host","USB","72","00001a0000000000","00001a0000000000","URB_INTERRUPT in"
"7139","500.397188","1.2.1","host","USB","72","00001a0400000000","00001a0400000000","URB_INTERRUPT in"
"7141","500.485213","1.2.1","host","USB","72","0000040000000000","0000040000000000","URB_INTERRUPT in"
"7147","500.525219","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7149","500.573214","1.2.1","host","USB","72","0000160000000000","0000160000000000","URB_INTERRUPT in"
"7151","500.645215","1.2.1","host","USB","72","0000162c00000000","0000162c00000000","URB_INTERRUPT in"
"7153","500.653154","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"7155","500.765150","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7157","500.797214","1.2.1","host","USB","72","0000070000000000","0000070000000000","URB_INTERRUPT in"
"7159","500.893208","1.2.1","host","USB","72","0000120000000000","0000120000000000","URB_INTERRUPT in"
"7161","501.005197","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7167","501.581210","1.2.1","host","USB","72","0000110000000000","0000110000000000","URB_INTERRUPT in"
"7169","501.645219","1.2.1","host","USB","72","0000110800000000","0000110800000000","URB_INTERRUPT in"
"7171","501.685186","1.2.1","host","USB","72","0000080000000000","0000080000000000","URB_INTERRUPT in"
"7173","501.757171","1.2.1","host","USB","72","0000082c00000000","0000082c00000000","URB_INTERRUPT in"
"7175","501.781139","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"7177","501.861206","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7179","502.261203","1.2.1","host","USB","72","00000c0000000000","00000c0000000000","URB_INTERRUPT in"
"7181","502.397164","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7183","502.405212","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"7185","502.485203","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7191","502.701205","1.2.1","host","USB","72","0000170000000000","0000170000000000","URB_INTERRUPT in"
"7193","502.797211","1.2.1","host","USB","72","0000120000000000","0000120000000000","URB_INTERRUPT in"
"7195","502.917206","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7197","503.389211","1.2.1","host","USB","72","00000f0000000000","00000f0000000000","URB_INTERRUPT in"
"7199","503.477213","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7205","503.517153","1.2.1","host","USB","72","0000070000000000","0000070000000000","URB_INTERRUPT in"
"7207","503.637199","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7209","504.013142","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"7211","504.109141","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7217","504.773144","1.2.1","host","USB","72","00000b0000000000","00000b0000000000","URB_INTERRUPT in"
"7219","504.917191","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7221","504.981156","1.2.1","host","USB","72","00000c0000000000","00000c0000000000","URB_INTERRUPT in"
"7223","505.125210","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7225","505.197127","1.2.1","host","USB","72","0000100000000000","0000100000000000","URB_INTERRUPT in"
"7227","505.317186","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7229","505.341135","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"7231","505.453185","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7241","506.829188","1.2.1","host","USB","72","0000170000000000","0000170000000000","URB_INTERRUPT in"
"7243","506.941143","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7245","506.965120","1.2.1","host","USB","72","00000b0000000000","00000b0000000000","URB_INTERRUPT in"
"7247","507.069121","1.2.1","host","USB","72","00000b0400000000","00000b0400000000","URB_INTERRUPT in"
"7249","507.077117","1.2.1","host","USB","72","0000040000000000","0000040000000000","URB_INTERRUPT in"
"7251","507.165116","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7253","507.173132","1.2.1","host","USB","72","0000170000000000","0000170000000000","URB_INTERRUPT in"
"7255","507.285183","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7261","507.749173","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"7263","507.861180","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7269","508.573176","1.2.1","host","USB","72","00000b0000000000","00000b0000000000","URB_INTERRUPT in"
"7271","508.645182","1.2.1","host","USB","72","00000b0800000000","00000b0800000000","URB_INTERRUPT in"
"7273","508.685121","1.2.1","host","USB","72","0000080000000000","0000080000000000","URB_INTERRUPT in"
"7275","508.757169","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7277","508.765180","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"7279","508.853136","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7285","510.349169","1.2.1","host","USB","72","0000070000000000","0000070000000000","URB_INTERRUPT in"
"7287","510.421125","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7289","510.429150","1.2.1","host","USB","72","00000c0000000000","00000c0000000000","URB_INTERRUPT in"
"7295","510.589132","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7297","510.781165","1.2.1","host","USB","72","0000110000000000","0000110000000000","URB_INTERRUPT in"
"7299","510.853160","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7301","511.165157","1.2.1","host","USB","72","00002a0000000000","00002a0000000000","URB_INTERRUPT in"
"7303","511.269098","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7305","511.277157","1.2.1","host","USB","72","0000070000000000","0000070000000000","URB_INTERRUPT in"
"7307","511.373096","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7313","511.845152","1.2.1","host","USB","72","0000110000000000","0000110000000000","URB_INTERRUPT in"
"7315","511.957163","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7317","511.965119","1.2.1","host","USB","72","0000170000000000","0000170000000000","URB_INTERRUPT in"
"7319","512.069159","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7321","512.285152","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"7323","512.381164","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7329","513.429152","1.2.1","host","USB","72","00000b0000000000","00000b0000000000","URB_INTERRUPT in"
"7335","513.517075","1.2.1","host","USB","72","00000b0400000000","00000b0400000000","URB_INTERRUPT in"
"7337","513.533081","1.2.1","host","USB","72","0000040000000000","0000040000000000","URB_INTERRUPT in"
"7339","513.605082","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7341","513.653153","1.2.1","host","USB","72","0000190000000000","0000190000000000","URB_INTERRUPT in"
"7343","513.749082","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7345","513.757095","1.2.1","host","USB","72","0000080000000000","0000080000000000","URB_INTERRUPT in"
"7347","513.861115","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7349","513.909110","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"7351","514.005083","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7357","514.917079","1.2.1","host","USB","72","0000170000000000","0000170000000000","URB_INTERRUPT in"
"7359","515.045083","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7361","515.069113","1.2.1","host","USB","72","0000120000000000","0000120000000000","URB_INTERRUPT in"
"7363","515.189102","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7365","515.221085","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"7367","515.317148","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7377","516.669133","1.2.1","host","USB","72","00001a0000000000","00001a0000000000","URB_INTERRUPT in"
"7379","516.757138","1.2.1","host","USB","72","00001a0400000000","00001a0400000000","URB_INTERRUPT in"
"7381","516.837066","1.2.1","host","USB","72","0000040000000000","0000040000000000","URB_INTERRUPT in"
"7383","516.877140","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7385","517.085133","1.2.1","host","USB","72","0000160000000000","0000160000000000","URB_INTERRUPT in"
"7387","517.173125","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7389","517.181063","1.2.1","host","USB","72","00000b0000000000","00000b0000000000","URB_INTERRUPT in"
"7391","517.285087","1.2.1","host","USB","72","00000b2c00000000","00000b2c00000000","URB_INTERRUPT in"
"7393","517.293064","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"7395","517.381132","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7401","518.085134","1.2.1","host","USB","72","0000170000000000","0000170000000000","URB_INTERRUPT in"
"7403","518.157134","1.2.1","host","USB","72","0000170b00000000","0000170b00000000","URB_INTERRUPT in"
"7405","518.189098","1.2.1","host","USB","72","00000b0000000000","00000b0000000000","URB_INTERRUPT in"
"7407","518.277125","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7409","518.301058","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"7411","518.389133","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7417","518.669135","1.2.1","host","USB","72","00002a0000000000","00002a0000000000","URB_INTERRUPT in"
"7419","518.749121","1.2.1","host","USB","72","00002a0800000000","00002a0800000000","URB_INTERRUPT in"
"7421","518.789130","1.2.1","host","USB","72","0000080000000000","0000080000000000","URB_INTERRUPT in"
"7423","518.877131","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7425","518.885131","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"7427","518.997079","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7433","519.533089","1.2.1","host","USB","72","0000060000000000","0000060000000000","URB_INTERRUPT in"
"7435","519.605112","1.2.1","host","USB","72","0000060400000000","0000060400000000","URB_INTERRUPT in"
"7437","519.637052","1.2.1","host","USB","72","0000040000000000","0000040000000000","URB_INTERRUPT in"
"7439","519.709117","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7441","519.733129","1.2.1","host","USB","72","0000150000000000","0000150000000000","URB_INTERRUPT in"
"7443","519.853125","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7445","519.861133","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"7447","519.949117","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7453","521.085072","1.2.1","host","USB","72","0000050000000000","0000050000000000","URB_INTERRUPT in"
"7455","521.149059","1.2.1","host","USB","72","0000050800000000","0000050800000000","URB_INTERRUPT in"
"7457","521.181041","1.2.1","host","USB","72","0000080000000000","0000080000000000","URB_INTERRUPT in"
"7459","521.237116","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7461","521.317041","1.2.1","host","USB","72","0000060000000000","0000060000000000","URB_INTERRUPT in"
"7463","521.413072","1.2.1","host","USB","72","0000060400000000","0000060400000000","URB_INTERRUPT in"
"7465","521.453046","1.2.1","host","USB","72","0000040000000000","0000040000000000","URB_INTERRUPT in"
"7471","521.533049","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7473","522.021109","1.2.1","host","USB","72","0000180000000000","0000180000000000","URB_INTERRUPT in"
"7475","522.125116","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7477","522.133115","1.2.1","host","USB","72","0000160000000000","0000160000000000","URB_INTERRUPT in"
"7479","522.237109","1.2.1","host","USB","72","0000160800000000","0000160800000000","URB_INTERRUPT in"
"7481","522.285049","1.2.1","host","USB","72","0000080000000000","0000080000000000","URB_INTERRUPT in"
"7483","522.357081","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7489","522.725035","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"7491","522.837098","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7493","522.917038","1.2.1","host","USB","72","00000c0000000000","00000c0000000000","URB_INTERRUPT in"
"7495","523.061097","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7497","523.141064","1.2.1","host","USB","72","0000170000000000","0000170000000000","URB_INTERRUPT in"
"7499","523.301108","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7501","523.325111","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"7503","523.437104","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7509","523.557106","1.2.1","host","USB","72","0000160000000000","0000160000000000","URB_INTERRUPT in"
"7511","523.765105","1.2.1","host","USB","72","0000160400000000","0000160400000000","URB_INTERRUPT in"
"7513","523.797045","1.2.1","host","USB","72","0000040000000000","0000040000000000","URB_INTERRUPT in"
"7515","524.021102","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7517","524.077095","1.2.1","host","USB","72","00001b0000000000","00001b0000000000","URB_INTERRUPT in"
"7519","524.189104","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7521","524.421087","1.2.1","host","USB","72","00002a0000000000","00002a0000000000","URB_INTERRUPT in"
"7523","524.493100","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7529","524.581050","1.2.1","host","USB","72","00002a0000000000","00002a0000000000","URB_INTERRUPT in"
"7531","524.669086","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"7533","524.741094","1.2.1","host","USB","72","00002a0000000000","00002a0000000000","URB_INTERRUPT in"
